source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
laptopaz,"lenovo thinkpad p16 (core i9-12950hx, 16gb, 512gb, rtx a2000 8gb, 16” 2k+)",lenovo thinkpad p16,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"hp envy x360 2-in-1 14-fa0013dx 2024 (ryzen 5 8640hs, 16gb, 512gb, 14"" fhd+ touch)",hp envy x360 2-in-1 14-fa0013dx 2024,amd ryzen 5 8640hs,n/a,16,ddr5,512,ssd,yes,14,1920x1200,n/a,300,59,3,1.39,windows,12,15890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo thinkbook 14 g6+ 2024 (ryzen 7-8845h, 32gb, 1tb, 14.0"" 2k+ ips 120hz)",lenovo thinkbook 14 g6+ 2024,amd ryzen 7 8845h,n/a,32,ddr5,1024,ssd,yes,n/a,2560x1600,120,n/a,85,4,1.5,windows,12,22490000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell inspiron 14 5425 (ryzen 5-5625u, amd radeon graphics, 8gb, 512gb, 14"" fhd+ 60hz)",dell inspiron 14 5425,amd ryzen 5 5625u,n/a,8,ddr4,512,ssd,yes,14,1920x1080,60,n/a,54,4,1.55,windows,12,10890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell xps 15 9520 (core i9-12900hk, 16gb, 1tb, rtx 3050ti, 15.6"" oled 3.5k touch)",dell xps 15 9520,intel core i7-12700h,geforce rtx 3050 ti,16,ddr5,1024,ssd,no,15.6,3456x2160,60,n/a,86,86whr,1.92,windows,n/a,61990000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 13 9315 2022 (core i5-1230u, 8gb, 256gb, iris xe graphics, 13.4"" fhd+)",dell xps 13 9315 2022,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,22990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell g3-3500 (core i5-10300h, 16gb, 512gb, gtx 1650 4gb, 15.6 fhd 120hz)",dell g3-3500,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,14490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell latitude 5400 (core i5-8365u, 8gb, 256gb, vga intel uhd graphics 620, 14.0 inch hd)",dell latitude 5400,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,6490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell g3 3500 (core i5-10300h, 8gb, 512gb, gtx 1650 4gb, 15.6 fhd 120hz)",dell g3 3500,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,12890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13-9300 (core i7-1065g7, 16gb, 512gb, 13.4 inch 4k ips)",laptop dell xps 13-9300,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,47890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"acer predator helios neo 2024 phn16-72-76rh (core i7-14700hx, 16gb, 1tb, rtx 4060 8gb, 16"" 2k+ 240hz)",acer predator helios neo 2024 phn16-72-76rh,intel core i7-14700hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,n/a,2048x1152,240,500,90,4,2.6,windows,n/a,31890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell inspiron 3520 (core i5-1235u, 8gb, 512gb, 15.6'' fhd)",dell inspiron 3520,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,41,3,1.65,windows,n/a,15990000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"asus vivobook 14 s5602za (core i7-12700h, 16gb, 512gb, 14.0"" fhd+)",asus vivobook 14 s5602za,intel core i7-12700h,n/a,16,ddr4,512,ssd,yes,14,1920x1200,60,300,70,3,1.6,windows,n/a,14990000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"asus vivobook s 16x s5602z (core i7-12700h, 16gb, 512gb, 16.0"" fhd+)",asus vivobook s 16x s5602z,intel core i7-12700h,n/a,16,ddr4,512,ssd,yes,16,1920x1200,60,300,70,3,1.9,windows,n/a,14990000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"msi gf63 12ucx-841vn (core i5-12450h, 8gb, 512gb, rtx 2050 4gb, 15.6"" fhd 144hz)",msi gf63 12ucx-841vn,intel core i5-12450h,geforce rtx 2050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,52.4,3,1.86,windows,n/a,14990000,n/a,n/a,n/a,0,1,0,0,0
laptopaz,"asus vivobook s14 oled s5406 2024 (intel core ultra 5 125h, 16gb, 1tb, intel arc graphics, 14.0"" 3k oled)",asus vivobook s14 oled s5406 2024,intel core ultra 5 125h,n/a,16,ddr5,1024,ssd,yes,14,2880x1800,120,400,75,4,1.3,windows,n/a,14990000,n/a,n/a,n/a,0,1,1,0,0
laptopaz,"asus tuf gaming a15 2024 fa507uv-lp090w (ryzen 9-8945hs, 16gb, 512gb, rtx 4060 8gb, 15.6″ fhd ips 144hz)",asus tuf gaming a15 2024 fa507uv-lp090w,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18390000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"hp envy x360 2-in-1 14 (core i7-1355u, 16gb, 1tb, iris xe graphics, 14"" fhd touch)",hp envy x360 2-in-1 14,intel core i7-1355u,n/a,16,ddr4,1024,ssd,yes,14,1920x1080,n/a,n/a,45,3,1.52,windows,n/a,16490000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell gaming g15 5535 2023 (ryzen 5 7640hs, 16gb, 1tb, rtx 3050 6gb, 15.6'' fhd 120hz)",dell gaming g15 5535 2023,amd ryzen 5 7640hs,geforce rtx 3050,16,ddr5,1024,ssd,yes,15.6,1920x1080,120,250,56,3,2.8,windows,n/a,20890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"acer predator helios neo phn16-71 (core i9-13900hx, 16gb, 1tb, rtx 4060 8gb, 16"" 2k 165hz)",acer predator helios neo phn16-71,intel core i9-13900hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,16,2560x1600,165,500,90,4,2.6,windows,n/a,31890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo legion slim 5 y7000p (core i7-13620h, 16gb, 1tb, rtx 4050 6gb, 16'' 2k+ 165hz)",lenovo legion slim 5 y7000p,,geforce rtx 4050,16,ddr5,1024,ssd,yes,16,2560x1600,165,400,80,4,2.3,windows,n/a,29990000,n/a,n/a,n/a,0,1,1,0,0
laptopaz,"dell gaming g15 5530 2023 (core i7-13650hx, 16gb, 1tb, rtx 4060 8gb, 15.6'' fhd 165hz)",dell gaming g15 5530 2023,intel core i7-13650hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,15,1920x1080,165,300,86,3,2.65,windows,n/a,20890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo loq 2024 15iax9 83dv000mvn(core i5-13450hx, 16gb, 512gb, rtx 4050 6gb, 15.6"" fhd 144hz)",lenovo loq 2024 15iax9 83dv000mvn,intel core i5-13450hx,geforce rtx 2050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60,4,2.4,windows,n/a,20890000,n/a,n/a,n/a,1,1,1,1,1
laptopaz,"lenovo loq 2024 15iax9 (core i5-13450hx, 12gb, 512gb, rtx 4050 6gb, 15.6"" fhd 144hz)",lenovo loq 2024 15iax9,intel core i5-13450hx,geforce rtx 4050,12,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60,4,2.4,windows,n/a,20890000,n/a,n/a,n/a,1,1,1,1,1
laptopaz,"lenovo thinkbook 14p gen 3 (ryzen 7-6800h, 16gb, 512gb, amd radeon 680m, 14"" 2k+)",lenovo thinkbook 14p gen 3,amd ryzen 7 6800h,n/a,16,ddr5,512,ssd,yes,14,2240x1400,60,300,61,4,1.4,windows,n/a,19090000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"dell inspiron 16 5630 (core i5-1340p, 16gb, 512gb, intel iris xe graphic, 16'' fhd+)",dell inspiron 16 5630,intel core i5-1340p,n/a,16,ddr5,512,ssd,yes,16,1920x1200,n/a,250,54,4,1.85,windows,n/a,15990000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo thinkbook 14 g7 2024 (intel ultra 5 125h, 16gb, 1tb, intel arc graphics, 14.0"" 2k+ ips 120hz)",lenovo thinkbook 14 g7 2024,intel core ultra 5 125h,n/a,16,ddr5,1024,ssd,yes,n/a,2880x1800,120,400,60,4,1.38,windows,n/a,19090000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"laptop dell xps 13-9310 (core i7-1165g7, 16gb, 1tb, intel® iris® xe, 13.4 uhd)",laptop dell xps 13-9310,intel core i7-1165g,n/a,16,ddr4,1024,ssd,yes,13.4,3840x2400,n/a,n/a,4 cells,4,1.2,windows,12,53890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"lenovo thinkpad p16 (core i7-12850hx, 32gb, 512gb, rtx a2000 8gb, 16” fhd+)",lenovo thinkpad p16,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,43890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"lenovo thinkpad p16 (core i5-12600hx, 16gb,  256gb, rtx a1000 4gb, 16'' fhd+)",lenovo thinkpad p16,intel core i5-12600hx,geforce rtx a1000,32,ddr5,512,ssd,no,16,1920x1200,n/a,300,94,94wh,3,windows,12,38000000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell inspiron 13 5310 (core i7-11390h, 16gb, 512gb, intel iris xe graphics, 13.3"" 2k+) rose gold",dell inspiron 13 5310,n/a,n/a,16,ddr4,512,ssd,no,n/a,2560x1440,n/a,300,54,54whrs,1.28,windows,12,16990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell vostro 3425 (ryzen 5 5625u, 8gb, 256gb 14"" fhd)",dell vostro 3425,n/a,uhd,8,ddr4,256,ssd,no,n/a,1920x1080,60,n/a,41,3,1.4,windows,n/a,11290000,n/a,n/a,n/a,1,0,1,1,1
laptopaz,"laptop dell xps 13-9300 (core i5-1035g1, 8gb, 256gb, 13.4 inch fhd ips)",laptop dell xps 13-9300,intel core i5-1035g,n/a,8,ddr4,256,ssd,no,13.4,1920x1080,n/a,n/a,4 cells,4,1.2,windows,n/a,27890000,n/a,n/a,n/a,1,0,1,0,0
laptopaz,"dell xps 9500 2020 (core i7-10750h, 16gb, 256gb, vga nvidia gtx 1650ti, 15.6 inch fhd ips)",dell xps 9500 2020,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13-9310 (core i5-1135g7, 16gb, 256gb, intel® iris® xe, 13.4 fhd ips)",laptop dell xps 13-9310,intel core i5-1135g,n/a,16,ddr4,256,ssd,yes,13.4,1920x1080,n/a,n/a,4 cells,4,1.2,windows,12,33890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"laptop dell xps 13-9310 (core i7-1165g7, 16gb, 512gb, intel® iris® xe, 13.4 fhd ips)",laptop dell xps 13-9310,intel core i7-1165g,n/a,16,ddr4,512,ssd,yes,13.4,1920x1080,n/a,n/a,4 cells,4,1.2,windows,12,43890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"laptop dell xps 13-9310 (core i7-1165g7, 16gb, 512gb, intel® iris® xe, 13.4 4k)",laptop dell xps 13-9310,intel core i7-1165g,n/a,16,ddr4,512,ssd,yes,13.4,3840x2400,n/a,n/a,4 cells,4,1.2,windows,n/a,48890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"laptop dell xps 13-9310 (core i5-1135g7, 16gb, 512gb, intel® iris® xe, 13.4 fhd ips)",laptop dell xps 13-9310,intel core i5-1135g,n/a,16,ddr4,512,ssd,no,13.4,1920x1080,n/a,n/a,4 cells,4,1.2,windows,12,34890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"laptop lenovo thinkpad p1 gen 3 core i7-10750h, 8gb, 256gb, nvidia® quadro t1000 4gb max-q, 15.6 fhd ips","laptop lenovo thinkpad p1 gen 3 core i7-10750h, 8gb, 256gb, nvidia® quadro t1000 4gb max-q, 15.6 fhd ips",intel core i7-10750h,n/a,n/a,n/a,n/a,n/a,no,15.6,1920x1080,n/a,300,4 cells,4,1.8,windows,n/a,37490000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell xps 17 9700 (core i7-10750h, 16gb, 512gb, gtx 1650ti, 17'' fhd+)",dell xps 17 9700,intel core i7-10750h,geforce gtx 1650 ti,16,ddr4,512,ssd,yes,17,1920x1200,n/a,n/a,6 cells,6,2.5,windows,n/a,51490000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 15 9500 core i9-10885h, 64gb, 2tb, gtx 1650ti, 15.6'' 4k touch","dell xps 15 9500 core i9-10885h, 64gb, 2tb, gtx 1650ti, 15.6'' 4k touch",intel core i9-10885h,n/a,64,ddr4,2048,ssd,no,15.6,3840x2400,n/a,n/a,86,6,1.83,windows,12,72990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell inspiron 15 3511 (intel i3-1115g4, 4gb, 128gb, intel® uhd graphics, 15.6'' fhd)",dell inspiron 15 3511,intel core i3-1115g,n/a,n/a,n/a,128,ssd,yes,n/a,n/a,n/a,n/a,42,3,1.6,windows,12,11990000,n/a,n/a,n/a,3,0,1,1,0
laptopaz,"laptop hp 15 - dy2093dx (core i5-1135g7, 8gb, 256gb, intel uhd graphics, 15.6"" fhd)",laptop hp 15 - dy2093dx,intel core i5-1135g,n/a,8,ddr4,256,ssd,no,15.6,1920x1080,n/a,250,41,3,1.46,windows,n/a,16890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell inspiron 15 3511 (core i5-1035g1, 8gb, 256gb, intel uhd graphics, 15.6'' fhd",dell inspiron 15 3511,intel core i5-1035g,n/a,n/a,n/a,256,ssd,yes,15.6,1920x1080,n/a,250,42,3,1.6,windows,12,12890000,n/a,n/a,n/a,3,0,1,1,0
laptopaz,"laptop hp 15 - dw3025cl (core i5-1135g7, 12gb, 512gb, integrated, 15.6"" hd)",laptop hp 15 - dw3025cl,intel core i5-1135g,,12,ddr4,512,ssd,no,15.6,1366x768,n/a,250,41,3,1.75,windows,n/a,16890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 9500 (core i7-10750h, 16gb, 512gb, vga nvidia gtx 1650ti, 15.6 inch 4k uhd+ ips)",laptop dell xps 9500,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,51990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 9510 (core i9-11900h, 16gb, 1 tb, vga nvidia rtx 3050ti, 15.6 inch 3.5k oled)",laptop dell xps 9510,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,69990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell xps 17 9700 (core i7-10875h, 16gb, 512gb, rtx 2060, 17'' fhd ips)",dell xps 17 9700,intel core i7-10875h,geforce rtx 2060,16,ddr4,512,ssd,yes,17,1920x1200,n/a,n/a,6 cells,6,2.5,windows,n/a,55990000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 17 9710 (core i7-11800h, 16gb, 512gb, rtx 3050, 17'' fhd+)",dell xps 17 9710,intel core i7-11800h,geforce rtx 3050,16,ddr4,512,ssd,yes,17,1920x1200,n/a,n/a,6 cells,6,2.5,windows,12,55990000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 17 9710 (core i7-11800h, 16gb, 1tb, rtx 3050, 17'' fhd+)",dell xps 17 9710,intel core i7-11800h,geforce rtx 3050,16,ddr4,1024,ssd,yes,17,1920x1200,n/a,n/a,6 cells,6,2.5,windows,n/a,58990000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 17 9710 (core i7-11800h, 32gb, 1tb, rtx 3060, 17'' uhd+)",dell xps 17 9710,intel core i7-11800h,geforce rtx 3060,32,ddr4,1024,ssd,yes,17,1920x1200,n/a,n/a,6 cells,6,2.5,windows,12,79499000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"dell xps 17 9710 (core i9-11900h, 32gb, 1tb, rtx 3060, 17'' uhd+)",dell xps 17 9710,intel core i9-11900h,geforce rtx 3060,32,ddr4,1024,ssd,yes,17,"17.0""uhd+infinityedgenon-touchanti-glare500-nitdisplay",n/a,n/a,6 cells,6,2.5,windows,12,85000000,n/a,n/a,n/a,0,1,0,0,1
laptopaz,"laptop hp 15 - dw3058cl (core i5-1135g7, 8gb, 256gb, integrated, 15.6"" fhd ips)",laptop hp 15 - dw3058cl,intel core i5-1135g,,8,ddr4,256,ssd,no,15.6,1920x1080,n/a,250,41,3,1.75,windows,12,16890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell inspiron 5402 (core i5-1135g7, 8gb, 512gb, mx 350, 14"" fhd)",laptop dell inspiron 5402,intel core i5-1135g,n/a,8,ddr4,512,ssd,no,14,1920x1080,n/a,n/a,40,40wh,1.38,windows,12,17890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13-9310 (core i7-1165g7, 8gb, 512gb, intel® iris® xe, 13.4 fhd ips)",laptop dell xps 13-9310,intel core i7-1165g,n/a,8,ddr4,512,ssd,yes,13.4,1920x1080,n/a,n/a,4 cells,4,1.2,windows,12,36890000,n/a,n/a,n/a,0,2,0,0,0
laptopaz,"laptop dell xps 13 plus 9320 (core i5-1240p, 8gb, 256gb, intel iris xe, 13.4 fhd+ ips)",laptop dell xps 13 plus 9320,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,1.2,windows,n/a,36990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13 plus 9320 (core i5-1240p, 8gb, 512gb, intel iris xe, 13.4 fhd+ ips)",laptop dell xps 13 plus 9320,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,1.2,windows,12,39990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13 plus 9320 (core i7-1270p, 16gb, 256gb, intel iris xe, 13.4 fhd+ ips)",laptop dell xps 13 plus 9320,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,1.2,windows,12,55990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13 plus 9320 (core i7-1270p, 16gb, 512gb, intel iris xe, 13.4 fhd+ ips)",laptop dell xps 13 plus 9320,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,1.2,windows,12,63990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"laptop dell xps 13 plus 9320 (core i7-1270p, 16gb, 1tb, intel iris xe, 13.4 fhd+ ips)",laptop dell xps 13 plus 9320,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,n/a,n/a,n/a,n/a,1.2,windows,n/a,66990000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"gigabyte g5 ke-52vn263sh (core i5-12500h, 8gb, 512gb, rtx 3060, 15.6 inch fhd 144hz)",gigabyte g5 ke-52vn263sh,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,26590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"dell vostro 3420 v4i7310w1 (core i7-1255u, 8gb, 512gb, mx550 2gb, 14"" fhd)",dell vostro 3420 v4i7310w1,intel core i7-1255u,geforce mx550,8,ddr4,512,ssd,no,n/a,1920x1080,60,n/a,41,3,1.48,windows,n/a,22990000,n/a,n/a,n/a,1,0,1,1,1
laptopaz,"dell gaming g16 7620 (core i9-12900h, 32gb, 1tb, rtx 3070ti 8gb, 16"" 2k+ 165hz ips)",dell gaming g16 7620,intel core i9-12900h,geforce rtx 3070 ti,32,ddr5,1024,ssd,yes,16,2560x1440,165,335,6 cells. 81-wh,6,2.65,windows,n/a,37490000,n/a,n/a,n/a,1,0,1,1,1
laptopaz,"dell gaming g16 7630 2023 (core i9-13900hx, 16gb, 1tb, rtx 4060 8gb, 16"" 2k+ 240hz)",dell gaming g16 7630 2023,intel core i9-13900hx,geforce rtx 4060,16,ddr5,1024,ssd,yes,16,2560x1440,240,n/a,86,6,2.65,windows,12,39890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"gigabyte g5 mf-e2vn333sh (core i5-12500h, 8gb, 512gb, rtx 4050 6gb, 15.6"" fhd 144hz)",gigabyte g5 mf-e2vn333sh,intel core i5-12500h,geforce rtx 4050,8,ddr4,512,ssd,no,15.6,1920x1080,144,n/a,54,4,1.9,windows 11 home,24,22790000,n/a,n/a,n/a,1,0,1,1,1
laptopaz,"gigabyte g5 mf-e3vn313sh (core i5-12500h, 16gb, 512gb, rtx 4060 8gb, 15.6"" fhd 144hz)",gigabyte g5 mf-e3vn313sh,intel core i5-12500h,geforce rtx 4060,16,ddr4,512,ssd,no,15.6,1920x1080,144,n/a,54,4,1.9,windows 11 home,24,25990000,n/a,n/a,n/a,1,0,1,1,1
laptopaz,"acer nitro 5 an515-55-50v2 (core i5-10300h, 16gb, 512gb, gtx1650ti 4gb ddr6, 15.6' fhd 144hz)",acer nitro 5 an515-55-50v2,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"msi modern 14 2023 c7m 212vn (ryzen 5-7530u, 16gb, 512gb, radeon graphics, 14.0'' fhd ips)",msi modern 14 2023 c7m 212vn,amd ryzen 5 7530u,n/a,16,ddr4,512,ssd,yes,14,1920x1080,n/a,n/a,39,3,1.4,windows,24,12490000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"dell inspiron 16 5630 (core i7-1360p, 16gb, 512gb, intel iris xe graphic, 16'' fhd+)",dell inspiron 16 5630,intel core i7-1360p,n/a,16,ddr5,512,ssd,yes,16,1920x1200,n/a,250,54,4,1.85,windows,12,21890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"acer nitro 5 an515-45-r7wa (ryzen 7 - 5800h, 16gb, 512gb, rtx 3060 6gb, 15.6"" fhd ips 144hz)",acer nitro 5 an515-45-r7wa,amd ryzen 7 5800h,geforce rtx 3060,16,ddr4,512,ssd,no,15.6,1920x1080,144,n/a,57,4,2.3,windows 10 home,12,17590000,n/a,n/a,n/a,0,2,1,0,0
laptopaz,"asus tuf f15 fx507zc4-hn074w (core i5-12500h, 8gb, 512gb, rtx 3050 4gb, 15.6” fhd 144hz ips)",asus tuf f15 fx507zc4-hn074w,intel core i5-12500h,geforce rtx 3050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,56,4,2.2,windows,24,19290000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo thinkbook 16 g6+ 2024 (ryzen 7 8845h, 16gb, 1tb, amd radeon™ 780m, 16.0"" 2.5k ips 120hz)",lenovo thinkbook 16 g6+ 2024,amd ryzen 7 8845h,n/a,16,ddr5,1024,ssd,yes,16,2560x1440,120,n/a,85,4,1.9,windows,n/a,21490000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"lenovo thinkbook 16 g6+ 2024 (intel ultra 7 155h, 16gb, 512gb, intel arc graphics, 16.0"" 2k+ ips 120hz)",lenovo thinkbook 16 g6+ 2024,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,16,2048x1152,120,n/a,85,4,1.9,windows,12,23490000,n/a,n/a,n/a,0,2,1,0,1
laptopaz,"hp envy x360 2-in-1 14-es1013dx 2024 (core 5 120u, 8gb, 512gb, 14"" fhd touch)",hp envy x360 2-in-1 14-es1013dx 2024,intel core 5 120u,n/a,8,ddr4,512,ssd,yes,14,1920x1080,n/a,n/a,43,3,1.52,windows,n/a,14990000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"lenovo loq 2024 15iax9i 83fq0005vn (core i5-12450hx, 16gb, 512gb, arc a530m 4gb, 15.6"" fhd 144hz)",lenovo loq 2024 15iax9i 83fq0005vn,intel core i5-12450hx,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60,4,2.4,windows,n/a,16990000,n/a,n/a,n/a,1,1,1,1,1
laptopaz,"lenovo loq 2024 15iax9 (core i5-12450hx, 12gb, 512gb, rtx 3050 6gb, 15.6"" fhd 144hz)",lenovo loq 2024 15iax9,intel core i5-12450hx,geforce rtx 3050,12,ddr5,512,ssd,yes,15.6,1920x1080,144,300,60,4,2.4,windows,n/a,16890000,n/a,n/a,n/a,1,1,1,1,1
laptopaz,"dell inspiron 16 5620 (core i5-1240p, 16gb, 512gb, iris xe graphics, 16"" fhd+ 100% srgb)",dell inspiron 16 5620,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15590000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"hp envy x360 2in1 16-ac0013dx 2024 (core ultra 7 155u, 16gb, 512gb, iris xe graphics, 16"" fhd+ touch)",hp envy x360 2in1 16-ac0013dx 2024,intel core ultra 7 155u,n/a,16,ddr5,512,ssd,yes,16,1920x1200,n/a,n/a,68,4,1.87,windows,12,21890000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
laptopaz,"hp envy x360 2-in-1 14-es1013dx 2024 (core 7 150u, 16gb, 512gb, iris xe graphics, 14"" fhd touch)",hp envy x360 2-in-1 14-es1013dx 2024,intel core 5 120u,n/a,16,ddr4,512,ssd,yes,14,1920x1080,n/a,n/a,43,3,1.52,windows,n/a,18890000,n/a,n/a,n/a,0,1,1,0,1
laptopaz,"laptop gaming hp victus 15-fb2063dx (ryzen 5 - 7535hs, 8gb, 512gb, rx 6550m, 15.6"" fhd 144hz)",laptop gaming hp victus 15-fb2063dx,amd ryzen 5 7535hs,radeon rx 6550m,8,ddr5,512,ssd,yes,15.6,1920x1080,144,n/a,52,4,2.29,windows,12,14990000,n/a,n/a,n/a,0,1,1,0,1
