laptop_specs_brand,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_avg_g3d_mark,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute,category,screen_area,screen_ratio
12,32.0,1,2048.0,2,1,17.0,165.0,400.0,90.0,4.0,2.5,6,24.0,68990000,38.2,26.0,1.9,0.0,1.0,1.0,0.0,0.0,37380,3997,132887,94535,176,48473,26683,445064,2430,26185,3997,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
12,16.0,1,2048.0,2,1,17.0,165.0,500.0,90.0,4.0,2.5,6,24.0,71990000,38.2,26.0,1.9,0.0,1.0,1.0,0.0,0.0,37380,3997,132887,94535,176,48473,26683,445064,2430,26185,3997,19567.0,222.0,118.0,178.0,85.0,8362.0,1,4096000,1.6
8,16.0,1,512.0,2,1,15.6,144.0,300.0,60.0,4.0,2.4,6,24.0,19990000,32.64,23.08,23.47,0.0,1.0,1.0,0.0,0.0,18668,3397,57737,43531,58,23245,12258,222404,1183,13985,3397,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,15.6,180.0,500.0,75.0,4.0,1.7,6,24.0,21390000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,18408,3170,63980,36382,50,23123,14141,229245,870,15997,3170,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,16.0,240.0,400.0,90.0,4.0,2.5,6,24.0,49890000,35.4,26.4,3.04,0.0,1.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
3,8.0,1,512.0,2,1,14.0,120.0,250.0,41.0,3.0,1.7,6,12.0,19290000,31.4,22.62,1.81,0.0,1.0,1.0,0.0,0.0,13218,3259,49703,34654,38,16545,9268,149807,694,8572,3259,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,8.0,0,256.0,2,1,14.0,60.0,400.0,51.0,3.0,1.4,6,12.0,16990000,32.19,21.39,1.99,0.0,2.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,256.0,2,1,14.0,144.0,350.0,51.0,3.0,1.4,6,12.0,20590000,32.19,21.39,1.99,0.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,16.0,1,1024.0,2,1,16.0,250.0,1000.0,90.0,4.0,2.7,6,12.0,75390000,35.78,27.76,2.69,0.0,3.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,25099.0,286.0,161.0,248.0,96.0,11446.0,1,4096000,1.6
2,16.0,0,512.0,2,1,14.0,90.0,300.0,50.0,3.0,1.4,6,24.0,18990000,31.32,22.76,1.89,0.0,1.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
12,16.0,1,2048.0,2,1,16.0,240.0,350.0,99.0,4.0,2.0,6,36.0,61990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,29319,3702,99135,73478,124,38235,19907,340819,1988,20244,3702,19567.0,222.0,118.0,178.0,85.0,8362.0,1,4096000,1.6
12,32.0,1,2048.0,2,1,16.0,240.0,500.0,99.0,4.0,2.7,6,36.0,89990000,35.7,28.4,2.79,0.0,2.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,27668.0,314.0,181.0,270.0,106.0,12653.0,1,4096000,1.6
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.3,6,12.0,36390000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.3,6,12.0,40290000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
5,16.0,0,1024.0,2,1,13.5,144.0,500.0,66.0,4.0,1.4,6,12.0,48390000,29.8,22.04,1.69,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,6000000,1.5
12,32.0,1,2048.0,2,1,18.0,180.0,1000.0,99.0,4.0,3.6,6,36.0,149990000,40.4,30.75,3.2,0.0,3.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,27668.0,314.0,181.0,270.0,106.0,12653.0,1,9216000,1.6
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.3,6,12.0,33990000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.3,6,12.0,34990000,36.9,25.94,2.39,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
5,16.0,1,1024.0,2,1,16.1,240.0,300.0,83.0,6.0,2.4,6,12.0,57390000,36.9,25.94,2.35,0.0,2.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,3686400,1.7777777777777777
2,16.0,0,512.0,2,1,14.0,90.0,400.0,75.0,4.0,1.4,6,24.0,21690000,31.36,22.06,1.69,0.0,2.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
12,16.0,1,1024.0,2,1,14.0,60.0,500.0,72.0,4.0,1.7,6,24.0,49990000,31.56,24.62,2.18,0.0,1.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,17662.0,218.0,110.0,159.0,73.0,6828.0,1,5184000,1.6
5,16.0,0,512.0,2,1,13.3,120.0,400.0,43.0,3.0,1.3,6,12.0,23590000,30.69,20.84,1.59,0.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,1,512.0,2,1,15.6,90.0,400.0,50.0,3.0,1.7,6,12.0,12290000,36.29,23.75,1.8,2.0,0.0,1.0,0.0,0.0,8789,3255,27895,19958,35,10592,6018,95292,512,5305,3255,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,16.0,1,512.0,2,1,15.6,144.0,500.0,50.0,3.0,1.7,6,12.0,23990000,36.29,23.75,1.8,0.0,2.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,1,512.0,2,1,16.0,165.0,500.0,90.0,4.0,2.6,6,12.0,40890000,36.01,27.99,2.83,0.0,3.0,1.0,0.0,0.0,30425,3655,102900,76709,106,39942,21530,373311,1785,22531,3655,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
5,16.0,0,512.0,2,1,14.0,180.0,250.0,41.0,3.0,1.4,6,12.0,19590000,32.4,21.5,1.79,0.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,180.0,400.0,41.0,3.0,1.4,6,12.0,21990000,32.4,21.5,1.79,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,90.0,300.0,51.0,3.0,1.8,6,12.0,26390000,35.94,23.39,1.99,0.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,90.0,500.0,51.0,3.0,1.8,6,12.0,22590000,35.94,23.39,1.99,0.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,16.0,1,1024.0,2,1,14.0,90.0,300.0,56.0,3.0,1.5,6,36.0,16490000,31.2,22.1,1.79,0.0,2.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,8.0,0,512.0,2,1,14.0,120.0,250.0,41.0,3.0,1.4,6,12.0,13790000,32.4,21.5,1.79,0.0,1.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,1,512.0,2,1,16.0,90.0,400.0,45.0,6.0,2.6,1,36.0,74200000,35.6,25.83,2.23,0.0,1.0,1.0,0.0,0.0,38032,3846,131548,95880,198,50603,26891,452128,2564,27556,3846,15223.0,195.0,90.0,130.0,66.0,5572.0,1,2304000,1.6
3,16.0,1,1024.0,2,1,16.0,144.0,400.0,40.0,6.0,2.6,7,36.0,81300000,35.6,25.83,2.23,0.0,1.0,1.0,0.0,0.0,38032,3846,131548,95880,198,50603,26891,452128,2564,27556,3846,15223.0,195.0,90.0,130.0,66.0,5572.0,1,2304000,1.6
3,16.0,1,1024.0,2,1,15.6,120.0,250.0,48.0,4.0,1.8,7,36.0,57200000,35.78,23.33,2.27,0.0,2.0,1.0,0.0,0.0,27044,3571,94984,68572,119,33528,18031,303521,1965,18332,3571,9546.0,127.0,51.0,66.0,47.0,3868.0,1,2073600,1.7777777777777777
3,16.0,1,1024.0,2,1,16.0,180.0,250.0,48.0,6.0,1.9,1,36.0,101700000,35.37,24.03,2.62,0.0,1.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,15223.0,195.0,90.0,130.0,66.0,5572.0,1,2304000,1.6
5,8.0,0,512.0,2,1,14.0,144.0,250.0,41.0,3.0,1.4,6,12.0,12990000,32.4,22.5,1.79,0.0,1.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,256.0,2,1,15.6,60.0,250.0,48.0,3.0,1.8,-1,12.0,24490000,35.9,23.9,2.0,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,1,512.0,2,1,16.0,90.0,500.0,100.0,6.0,1.9,1,36.0,78800000,35.37,24.03,2.62,0.0,1.0,1.0,0.0,0.0,27044,3571,94984,68572,119,33528,18031,303521,1965,18332,3571,9546.0,127.0,51.0,66.0,47.0,3868.0,1,2304000,1.6
3,16.0,1,512.0,2,1,16.0,90.0,250.0,100.0,6.0,1.9,1,36.0,84700000,35.37,24.03,2.62,0.0,1.0,1.0,0.0,0.0,27044,3571,94984,68572,119,33528,18031,303521,1965,18332,3571,15223.0,195.0,90.0,130.0,66.0,5572.0,1,2304000,1.6
3,16.0,1,1024.0,2,1,14.0,180.0,250.0,55.0,3.0,1.4,7,36.0,49900000,32.14,21.2,1.91,0.0,2.0,1.0,0.0,0.0,20150,3536,80099,55142,100,23127,12951,213609,1456,12675,3536,6771.0,86.0,35.0,42.0,38.0,2999.0,1,2073600,1.7777777777777777
3,8.0,0,256.0,2,1,15.6,90.0,250.0,60.0,3.0,1.8,-1,12.0,16590000,35.9,23.9,2.0,0.0,1.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,1,512.0,2,1,15.6,144.0,250.0,52.0,3.0,2.3,6,12.0,21890000,35.79,25.5,2.35,0.0,1.0,1.0,0.0,0.0,18408,3170,63980,36382,50,23123,14141,229245,870,15997,3170,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,60.0,300.0,57.0,4.0,2.5,6,12.0,23890000,34.04,23.76,1.15,0.0,3.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
5,8.0,0,256.0,2,1,15.6,120.0,250.0,41.0,3.0,1.7,6,12.0,11990000,35.85,24.2,1.79,0.0,1.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.0,120.0,400.0,60.0,3.0,1.7,7,12.0,49490000,35.87,25.09,1.99,0.0,2.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,6771.0,86.0,35.0,42.0,38.0,2999.0,1,2304000,1.6
5,8.0,0,256.0,2,1,14.0,90.0,400.0,50.0,3.0,1.4,6,12.0,17290000,32.19,21.39,1.99,0.0,1.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,90.0,250.0,50.0,3.0,2.1,6,12.0,19590000,36.23,23.74,1.99,0.0,3.0,1.0,0.0,0.0,22516,3583,75219,56246,94,27112,14422,256836,1470,15885,3583,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,4.0,0,512.0,2,1,15.6,120.0,250.0,41.0,3.0,1.6,6,12.0,21690000,35.98,23.6,1.86,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,256.0,2,1,15.6,144.0,500.0,40.0,3.0,1.7,6,12.0,10490000,36.29,24.13,1.99,3.0,0.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,16.0,1,512.0,2,1,15.6,144.0,250.0,50.0,3.0,1.7,6,12.0,16290000,36.29,23.75,1.8,2.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,14.0,144.0,250.0,41.0,3.0,1.4,6,12.0,18790000,32.4,21.5,1.79,0.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,4.0,0,512.0,2,1,15.6,90.0,250.0,41.0,3.0,1.7,6,12.0,18590000,36.02,23.4,1.8,0.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,1,512.0,2,1,16.0,165.0,400.0,90.0,4.0,2.7,6,12.0,29590000,36.01,27.99,2.79,0.0,2.0,1.0,0.0,0.0,23006,3632,73805,45544,78,30126,15925,272254,1175,20780,3632,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2304000,1.6
5,8.0,0,512.0,2,1,14.0,60.0,500.0,51.0,3.0,1.4,6,12.0,22690000,32.19,21.39,1.99,0.0,2.0,1.0,0.0,0.0,18765,3509,69665,48184,59,23692,12870,215761,1083,12411,3509,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,13.3,120.0,300.0,51.0,3.0,1.3,7,12.0,42590000,31.56,22.58,1.92,0.0,2.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
0,16.0,1,512.0,2,1,16.0,165.0,400.0,90.0,3.0,2.7,6,12.0,40590000,36.01,27.99,2.79,0.0,1.0,1.0,0.0,0.0,30396,3905,104317,63753,92,41892,22125,371623,1465,27932,3905,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
0,16.0,1,512.0,2,1,16.0,165.0,500.0,90.0,3.0,2.7,6,12.0,38190000,36.01,27.99,2.79,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
0,8.0,1,512.0,2,1,16.0,165.0,500.0,90.0,4.0,2.7,6,12.0,34390000,36.01,27.99,2.79,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,14428.0,186.0,81.0,131.0,61.0,5939.0,1,4096000,1.6
8,8.0,1,512.0,2,1,15.6,144.0,350.0,75.0,4.0,2.4,6,24.0,35990000,35.96,26.48,2.5,0.0,1.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,14.0,90.0,600.0,63.0,3.0,1.4,6,24.0,25990000,31.71,22.25,1.89,0.0,1.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,7671.0,105.0,39.0,48.0,41.0,3467.0,1,5040000,1.5555555555555556
0,8.0,1,512.0,2,1,15.6,144.0,250.0,50.0,3.0,1.5,6,12.0,13090000,36.23,23.74,1.99,2.0,0.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,1,512.0,2,1,16.0,165.0,500.0,90.0,4.0,2.6,6,12.0,39990000,36.01,27.99,2.83,0.0,3.0,1.0,0.0,0.0,30425,3655,102900,76709,106,39942,21530,373311,1785,22531,3655,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
0,8.0,0,512.0,2,1,15.6,144.0,300.0,50.0,3.0,2.1,6,12.0,20990000,36.23,23.74,1.99,0.0,3.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,6969.0,116.0,36.0,50.0,27.0,2750.0,1,2073600,1.7777777777777777
8,8.0,0,256.0,2,1,15.6,180.0,300.0,38.0,2.0,1.7,6,12.0,13090000,36.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,8.0,0,512.0,2,1,15.6,144.0,300.0,38.0,2.0,1.7,6,12.0,17290000,36.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,14.0,144.0,250.0,50.0,6.0,1.5,6,24.0,18990000,31.32,22.76,1.89,0.0,1.0,1.0,0.0,0.0,15977,3112,59633,31852,48,20023,12214,191138,683,12599,3112,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
2,8.0,0,512.0,2,1,15.6,90.0,600.0,50.0,3.0,1.7,6,24.0,20490000,35.68,22.76,1.99,0.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,15.6,60.0,250.0,42.0,3.0,1.7,6,24.0,22190000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
4,8.0,0,512.0,2,1,15.6,144.0,300.0,49.0,3.0,2.2,6,24.0,20690000,36.1,25.8,2.79,0.0,1.0,1.0,0.0,0.0,16961,2943,61039,33861,49,21719,13194,211434,729,14590,2943,13354.0,146.0,92.0,111.0,59.0,5839.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,13.3,144.0,500.0,66.0,4.0,1.3,6,12.0,27890000,29.83,21.49,1.61,0.0,2.0,0.0,0.0,0.0,10977,2748,38758,25384,55,13078,7218,113988,853,6343,2748,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
1,8.0,-1,1024.0,2,1,14.0,144.0,300.0,70.0,4.0,1.6,2,12.0,42890000,31.26,22.12,1.6,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,5939136,1.539714867617108
1,16.0,-1,512.0,2,1,13.6,60.0,350.0,70.0,3.0,1.24,2,12.0,36190000,30.41,21.5,1.24,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,16.0,-1,512.0,2,1,13.6,144.0,250.0,70.0,3.0,1.24,2,12.0,36190000,30.41,21.5,1.24,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,16.0,-1,256.0,2,1,13.6,144.0,500.0,70.0,4.0,1.24,2,12.0,31890000,30.41,21.5,1.24,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,32.0,-1,1024.0,2,1,16.2,60.0,300.0,100.0,3.0,2.1,2,12.0,79290000,35.57,24.81,2.1,0.0,3.0,0.0,0.0,0.0,26620,4109,58078,73904,359,41204,15778,337935,3623,13702,4109,0.0,0.0,0.0,0.0,0.0,0.0,1,7720704,1.5470008952551477
1,16.0,-1,1024.0,2,1,13.3,180.0,500.0,53.0,3.0,1.4,2,12.0,49090000,30.41,21.24,1.56,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
1,24.0,-1,512.0,2,1,13.3,90.0,300.0,53.0,3.0,1.4,2,12.0,49590000,30.41,21.24,1.56,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
1,24.0,-1,256.0,2,1,13.3,180.0,250.0,53.0,3.0,1.4,2,12.0,44290000,30.41,21.24,1.56,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
1,24.0,-1,512.0,2,1,13.6,120.0,400.0,53.0,3.0,1.2,2,12.0,49690000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,16.0,-1,2048.0,2,1,13.6,60.0,250.0,53.0,3.0,1.2,2,12.0,58890000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,24.0,-1,2048.0,2,1,13.3,90.0,250.0,53.0,4.0,1.4,2,12.0,63390000,30.41,21.24,1.56,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
1,24.0,-1,1024.0,2,1,13.3,90.0,250.0,53.0,3.0,1.4,2,12.0,53290000,30.41,21.24,1.56,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4096000,1.6
1,24.0,-1,512.0,2,1,13.6,120.0,500.0,53.0,3.0,1.2,2,12.0,47090000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,16.0,-1,1024.0,2,1,13.6,120.0,300.0,53.0,3.0,1.2,2,12.0,47490000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,24.0,-1,256.0,2,1,13.6,60.0,500.0,53.0,3.0,1.2,2,12.0,44390000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,16.0,-1,512.0,2,1,13.6,144.0,300.0,53.0,4.0,1.2,2,12.0,44390000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,24.0,-1,256.0,2,1,13.6,90.0,400.0,53.0,4.0,1.2,2,12.0,33990000,30.41,21.5,1.2,0.0,2.0,0.0,0.0,0.0,15575,3903,37028,37879,175,23891,9549,187336,1683,7345,3903,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
1,96.0,-1,8192.0,2,1,16.2,60.0,350.0,100.0,4.0,2.1,2,12.0,165990000,35.57,24.81,2.1,0.0,3.0,0.0,0.0,0.0,26658,4143,57967,73736,361,41246,15753,337058,3828,13756,4143,0.0,0.0,0.0,0.0,0.0,0.0,1,7720704,1.5470008952551477
